cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT56.5_LON7.0,-0.343890883928019,-0.3561485897790461,-0.331633178076992,shallow,95,0.015738641703160076,1.82162296300334,1,0
LAT49.4_LON-1.8,-0.3472967904572678,-0.3523763810987896,-0.3422171998157462,shallow,60,0.0065440057446182216,1.8716764316926828,1,0
LAT58.0_LON7.1,-0.34363097491443695,-0.35329507284876216,-0.33396687698011174,shallow,95,0.028947009157759468,1.8983737936900693,1,0
LAT39.6_LON-37.2,-0.2802373396417762,-0.3976188095837939,-0.16285586969975852,deep,4200,0.017115737864987348,0.05915904370693198,0,0
LAT54.0_LON6.9,-0.3480853856163809,-0.3544085882877834,-0.34176218294497845,shallow,95,0.11083664819552476,1.7744754570126462,1,0
LAT50.8_LON0.9,-0.34788637524561344,-0.3515588190463956,-0.3442139314448312,shallow,60,1.2925474956477685,1.4444310607532538,1,0
LAT41.7_LON-44.2,-0.3473761864043461,-0.35555536041877017,-0.3391970123899221,deep,4500,0.05894363429252143,0.6547046863104908,0,0
LAT50.6_LON1.5,-0.3425221446727994,-0.34867001229942757,-0.3363742770461707,shallow,60,0.02395643505910494,1.6998430091038699,1,0
LAT38.5_LON-35.4,-0.31745875756860586,-0.3772329958124616,-0.25768451932475,deep,4200,0.005737900674280304,0.31018555854665314,0,1
LAT54.3_LON6.7,-0.3525630600147258,-0.375013156332479,-0.33011296369697296,shallow,95,0.01817934872168321,1.901587512428696,1,0
LAT37.6_LON-38.8,-0.3463958217063941,-0.35456195989296274,-0.33822968351982524,deep,4200,0.03164802093857922,0.40089059950557243,0,0
LAT55.0_LON3.1,-0.34702440780751476,-0.35260110507382936,-0.34144771054120016,shallow,95,0.06185456926874168,1.7560849811470258,1,0
LAT35.9_LON-36.1,-0.3443463970305352,-0.3543615561087189,-0.33433123795235153,deep,4200,0.010135091873936092,0.46293114509329936,0,0
LAT55.7_LON5.4,-0.3441372508537692,-0.35463556080308867,-0.3336389409044497,shallow,95,0.07616853221911705,1.8660871433802557,1,0
LAT35.6_LON-38.8,-0.3410139862274582,-0.348909248935068,-0.33311872351984867,deep,4200,0.011542976771088771,-0.06802284689704483,0,0
LAT51.3_LON-3.3,-0.3440137791072437,-0.352138256466637,-0.3358893017478499,shallow,60,0.0051165280158948275,1.865992335041439,1,0
LAT41.4_LON-35.9,-0.34571692445625174,-0.3552660915326223,-0.3361677573798812,deep,4500,0.028535559694774497,0.6183651227946354,0,1
LAT49.1_LON-3.8,-0.34802907091145197,-0.35727588396517224,-0.3387822578577316,shallow,60,0.07604257830187675,1.8431929369830455,1,0
LAT51.3_LON-4.3,-0.3426868421677471,-0.3496534435338338,-0.33572024080166035,shallow,60,0.009762828074092539,1.5525840459638516,1,0
LAT53.7_LON2.4,-0.3437495962640717,-0.3541396375673094,-0.3333595549608341,shallow,95,0.004472763549999964,2.027343631015917,1,0
LAT49.6_LON-3.0,-0.34713423840231794,-0.35265446935525413,-0.34161400744938175,shallow,60,1.3894452436687001,0.9836329051992871,1,0
LAT52.7_LON3.5,-0.3403389442392674,-0.35195049307143383,-0.3287273954071011,shallow,95,0.08455146515544362,1.1099666881888393,1,0
LAT35.7_LON-39.5,-0.32844012380145743,-0.376932805613888,-0.2799474419890269,deep,4200,0.007299729248060018,0.3481026435527254,0,0
LAT56.3_LON6.6,-0.34328271950799916,-0.35291213014723405,-0.3336533088687638,shallow,95,0.031174994004943436,1.7141115840613124,1,1
LAT35.7_LON-33.2,-0.34377538896456217,-0.3534560775427128,-0.3340947003864114,deep,4200,0.014042462284324044,0.30701411572728166,0,0
LAT49.3_LON-3.2,-0.3458920062618049,-0.3568858560833046,-0.3348981564403051,shallow,60,0.013689791316051206,1.399495065397768,1,0
LAT52.9_LON5.1,-0.34288285129485196,-0.3549036874523018,-0.33086201513740215,shallow,95,0.24849588281135604,1.4727576094857813,1,0
LAT40.4_LON-43.5,-0.34489442907724627,-0.3663436258238911,-0.3234452323306017,deep,4500,0.005021362833979935,0.19724460612147632,0,0
LAT37.6_LON-30.8,-0.33674386944056545,-0.36696371152034823,-0.30652402736078266,deep,4200,0.028885431687108654,0.519897837337846,0,1
LAT41.4_LON-35.7,-0.3439525863799232,-0.35256882613314106,-0.33533634662670536,deep,4500,0.04563170472819113,0.32574823248500234,0,0
LAT48.9_LON-3.2,-0.34377338455526785,-0.3521462636968577,-0.335400505413678,shallow,60,0.16235739829868454,1.5346176453741127,1,0
LAT49.4_LON-3.5,-0.34121380220344577,-0.353923334963709,-0.3285042694431828,shallow,60,0.016961794188360316,1.4957175552538298,1,0
LAT42.9_LON-35.8,-0.34838127693343945,-0.354792421850668,-0.341970132016211,deep,4500,0.027894594204818306,0.34927838196971994,0,0
LAT55.7_LON7.8,-0.34313432732406657,-0.35434151203143616,-0.3319271426166972,shallow,95,0.7389968232322845,1.484914628106154,1,1
LAT54.6_LON5.8,-0.34798916889505666,-0.3572343409373297,-0.3387439968527836,shallow,95,0.36061726096273183,2.4319220521859037,1,0
LAT35.6_LON-34.6,-0.34167025141132945,-0.35090072875865175,-0.33243977406400715,deep,4200,0.019192578011482955,0.3426085082276983,0,0
LAT36.5_LON-33.4,-0.33442725689189245,-0.3731572611736975,-0.2956972526100876,deep,4200,0.008886748605287789,0.3064705092247601,0,0
LAT43.4_LON-39.3,-0.343689190441416,-0.35860074679536563,-0.32877763408746635,deep,4500,0.01953685205193977,1.018359680721636,0,0
LAT57.4_LON7.9,-0.343890883928019,-0.3561485897790461,-0.331633178076992,shallow,95,0.27819581649661856,1.6055396524731025,1,0
LAT51.2_LON1.5,-0.34735326528109767,-0.351319864618662,-0.34338666594353334,shallow,60,0.005796679168992444,1.673461162635908,1,0
LAT40.1_LON-39.6,-0.34221796091729906,-0.3572031072463236,-0.3272328145882743,deep,4500,0.007173775330819718,0.2754368113327252,0,0
LAT57.0_LON6.6,-0.34876738930412476,-0.3561601816866418,-0.34137459692160826,shallow,95,0.01450149433826647,1.7722283500653915,1,0
LAT55.9_LON5.0,-0.33666779586953577,-0.3523109722198018,-0.32102461951926964,shallow,95,0.8650487046304374,1.458219223707104,1,0
LAT51.6_LON-4.8,-0.3482942648393072,-0.35844746225991964,-0.33814106741869476,shallow,60,0.00587784947121397,1.773340435093291,1,0
LAT49.7_LON-2.9,-0.3477783048677132,-0.3532485211539176,-0.34230808858150885,shallow,60,0.5530160680111971,1.1288569934526054,1,0
LAT53.5_LON4.1,-0.34510481652806946,-0.3557031470981024,-0.3345064859580365,shallow,95,0.10433182811404801,2.5093065189012655,1,0
LAT53.0_LON4.7,-0.3453571958580938,-0.35577373700277226,-0.3349406547134154,shallow,95,1.670403649416789,1.2428128244191425,1,1
LAT52.1_LON2.3,-0.35552455424758383,-0.3787810554235674,-0.3322680530716004,shallow,95,0.049774189117427634,1.6726360038653498,1,0
LAT49.6_LON-0.8,-0.345263458111763,-0.3538616615846894,-0.33666525463883673,shallow,60,0.10425625576370381,1.5545101229091598,1,0
LAT41.0_LON-38.7,-0.3530041156273822,-0.3783615572183902,-0.3276466740363742,deep,4500,0.011025166222434206,0.9133249538705956,0,0
LAT50.1_LON-4.1,-0.34785773375845147,-0.3529910860295551,-0.3427243814873481,shallow,60,4.079034403682726,0.6221068708387814,1,0
LAT41.1_LON-37.4,-0.33180090989538286,-0.3668445942949352,-0.2967572254958305,deep,4500,0.009474533552409186,-0.05247146736238639,0,0
LAT53.8_LON7.5,-0.3449789370975494,-0.3533570719569063,-0.3366008022381925,shallow,95,4.680111687536883,0.23057742520114433,1,0
LAT38.5_LON-35.7,-0.3335239300594193,-0.36883579453355214,-0.2982120655852866,deep,4200,0.02119944375951172,0.7751871043117022,0,0
LAT39.8_LON-38.3,-0.34180591036953323,-0.3572370126844757,-0.32637480805459074,deep,4200,0.048016432227940796,0.09128642571650926,0,0
LAT54.1_LON6.8,-0.346728172894408,-0.35428967439208664,-0.33916667139672924,shallow,95,0.06548484106120098,1.6302931166701833,1,0
LAT57.6_LON7.4,-0.34818017461024414,-0.36076565398733135,-0.33559469523315705,shallow,95,0.9894491902247727,1.7948530571486265,1,0
LAT56.8_LON6.2,-0.3461331265080289,-0.3542753749005003,-0.3379908781155575,shallow,95,0.3456763274020936,1.8668482815225627,1,1
LAT40.0_LON-38.6,-0.34373674904192303,-0.3537262113581699,-0.3337472867256763,deep,4200,0.012763330280350337,0.45595601517745554,0,0
LAT40.4_LON-42.9,-0.33486874819130513,-0.3703382835079777,-0.29939921287463234,deep,4500,0.045754859669492755,0.19438427636926253,0,0
LAT38.9_LON-35.5,-0.31377789224454317,-0.3843415391704691,-0.24321424531861713,deep,4200,0.00407250999076968,0.1222421494416283,0,1
LAT56.0_LON5.7,-0.3431908469554061,-0.35253827419303957,-0.3338434197177727,shallow,95,1.1867070195027754,1.3107535465489435,1,0
LAT49.0_LON-4.9,-0.3472405919195201,-0.35375413319510723,-0.340727050643933,shallow,60,0.6542634246408272,1.2000749994792856,1,0
LAT50.2_LON-4.0,-0.34377602374530203,-0.3530375102627646,-0.33451453722783947,shallow,60,0.7307734319244623,0.9762584488636207,1,0
LAT53.9_LON4.7,-0.3458355337950773,-0.35682265035224425,-0.33484841723791037,shallow,95,0.01027783964680843,1.2414467730935888,1,0
LAT56.1_LON7.0,-0.34638812800861507,-0.3523600112739499,-0.34041624474328025,shallow,95,0.17414668495237656,1.2776231792670087,1,0
LAT56.9_LON7.4,-0.3463811547868312,-0.35394556826092727,-0.3388167413127351,shallow,95,0.1334915594431466,1.1627368089531929,1,0
LAT37.2_LON-33.4,-0.3303200948494095,-0.3616365235895462,-0.29900366610927287,deep,4200,0.016681896594492984,0.010742074592828152,0,0
LAT35.9_LON-31.6,-0.33426792043847725,-0.3741877018518195,-0.294348139025135,deep,4200,0.0057323027224029585,0.008089391715475514,0,0
LAT39.2_LON-39.9,-0.33694888313754634,-0.3686772145427826,-0.3052205517323103,deep,4200,0.02807652764083207,0.357117863792593,0,1
LAT51.1_LON1.6,-0.3484644494656227,-0.35756064122579434,-0.3393682577054511,shallow,60,0.17498917670991726,1.701430044007048,1,0
LAT36.9_LON-32.7,-0.34713468102233264,-0.35371195893678664,-0.34055740310787863,deep,4200,0.00946893560053184,0.34016575403361793,0,0
LAT55.9_LON6.4,-0.34552778413150825,-0.3559586521219038,-0.3350969161411127,shallow,95,0.1231493433497487,1.3017739127990715,1,0
LAT50.0_LON-2.8,-0.3476224886652319,-0.35196514430235426,-0.3432798330281095,shallow,60,0.37853350594617974,1.4832997514673314,1,0
LAT42.5_LON-43.2,-0.35163800844716603,-0.37501356318226525,-0.3282624537120668,deep,4500,0.00940176017800368,0.5576979437771714,0,0
LAT54.9_LON4.5,-0.34626569589219713,-0.35497879729859816,-0.3375525944857961,shallow,95,0.0669710972846365,2.116926780666988,1,0
LAT52.9_LON4.8,-0.34756660202233614,-0.3531694714532257,-0.3419637325914466,shallow,95,1.1350407226508046,1.5647315779399094,1,0
LAT55.7_LON4.6,-0.346971756073698,-0.35718611387313093,-0.33675739827426454,shallow,95,0.17502836237305866,1.010100024243737,1,0
LAT54.3_LON4.8,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.020690030138673175,1.2916894450788508,1,1
LAT49.0_LON-2.7,-0.34374556950558705,-0.3520149191670004,-0.3354762198441737,shallow,60,0.2659502967649228,1.1736867485773437,1,0
LAT56.7_LON7.2,-0.3440945485251889,-0.3545986497485844,-0.3335904473017935,shallow,95,0.635664229528343,1.574470954297289,1,0
LAT52.6_LON2.5,-0.3461331265080289,-0.3542753749005003,-0.3379908781155575,shallow,95,0.008489294021996177,2.381068637837102,1,0
LAT50.0_LON-1.5,-0.3450409887682471,-0.3541309925570297,-0.3359509849794646,shallow,60,0.02329587673757804,1.660106042589346,1,0
LAT49.5_LON-0.8,-0.347779487481876,-0.3527937936608802,-0.3427651813028713,shallow,60,0.16620599021436036,2.250291832651752,1,0
LAT56.5_LON4.1,-0.3446025181379925,-0.35299295264508745,-0.3362120836308973,shallow,95,0.025048035675187538,1.6389828170028107,1,0
LAT57.9_LON6.5,-0.34821180808219676,-0.3536995593007278,-0.34272405686366564,shallow,95,0.019732780367646904,1.7423605230145411,1,0
LAT51.6_LON1.9,-0.3493227536653319,-0.3541175804906228,-0.3445279268400412,shallow,60,0.009995143077002427,2.0816676656250626,1,0
LAT55.7_LON7.8,-0.3465845261912143,-0.3532007259163011,-0.33996832646612757,shallow,95,0.005597951877346639,1.3416147191210481,1,0
LAT37.7_LON-32.4,-0.33708926235350906,-0.36830730039931053,-0.3058712243077078,deep,4200,0.04055156339949906,0.5149829740341371,0,1
LAT52.4_LON3.5,-0.34362455154387794,-0.358336809191213,-0.3289122938965434,shallow,95,0.41878837789617934,1.7922529328067758,1,0
LAT41.9_LON-43.1,-0.34684837392460666,-0.3519755476898258,-0.3417212001593876,deep,4500,0.02950120639361679,0.4986378301238593,0,0
LAT57.8_LON6.2,-0.34593490486852474,-0.35613107317346243,-0.33573873656358705,shallow,95,0.007473265756257762,1.856905988240412,1,0
LAT52.8_LON3.7,-0.34626569589219713,-0.35497879729859816,-0.3375525944857961,shallow,95,0.11447811589173876,1.3919421015364382,1,1
LAT40.7_LON-35.4,-0.3414186896860552,-0.35248550913940535,-0.33035187023270507,deep,4500,0.12010125855253345,0.7248008378601923,0,0
LAT56.8_LON3.2,-0.3553234579932122,-0.3785747252234245,-0.3320721907630003,shallow,95,0.024101981807915954,1.773556228395625,1,0
LAT49.6_LON-0.4,-0.3426603638084389,-0.351380781902501,-0.3339399457143768,shallow,60,0.17823318982283964,1.3438988244559025,1,0
LAT48.7_LON-2.5,-0.3450614426347052,-0.3541312620403515,-0.33599162322905884,shallow,60,0.25940629102030455,2.0098853458460946,1,0
LAT35.6_LON-38.0,-0.34370239967838623,-0.35541450577407385,-0.3319902935826988,deep,4200,0.014568669760794628,0.46165221418165797,0,0
LAT52.6_LON2.0,-0.3479002146000674,-0.35525750444628407,-0.3405429247538509,shallow,95,0.018669169510951038,1.4287825656819748,1,0
LAT54.5_LON6.4,-0.3468013507579774,-0.35256216116716166,-0.34104054034879294,shallow,95,0.33963053937455934,1.6483547976205903,1,0
LAT55.4_LON4.6,-0.34883014098737475,-0.35601880938947755,-0.34164147258527217,shallow,95,0.04721592510948022,2.3797353955071516,1,0
LAT50.5_LON-2.3,-0.3461142110069025,-0.3572947335188259,-0.33493368849497906,shallow,60,0.08291406423131974,1.558417764954884,1,0
LAT49.3_LON-4.2,-0.34761844724021845,-0.354066927623417,-0.3411699668570199,shallow,60,0.32846822333113,1.6692859845981585,1,0
LAT54.3_LON3.0,-0.34969651703259524,-0.35694482340965117,-0.3424482106555394,shallow,95,0.05834465344164534,2.3911326817399763,1,0
LAT49.9_LON-0.3,-0.34633123545274475,-0.35757781835636715,-0.33508465254912245,shallow,60,2.7137555182685325,0.21106406813711653,1,0
LAT36.4_LON-38.3,-0.33146565728047167,-0.3631327438537835,-0.29979857070716004,deep,4200,0.009382167346432968,0.36475032309926975,0,1
LAT54.0_LON5.3,-0.34406938743163007,-0.3560900568560255,-0.33204871800723457,shallow,95,0.08627843330960507,1.393252282517949,1,0
LAT52.7_LON4.5,-0.34587483909745653,-0.35327827194993916,-0.3384714062449738,shallow,95,0.46544170884198627,1.2778723357616324,1,0
LAT50.4_LON0.9,-0.34313405607471253,-0.35320279923286885,-0.3330653129165562,shallow,60,0.444177888635885,1.5397737410906154,1,0
LAT36.4_LON-30.0,-0.32783822770522625,-0.35611102882188694,-0.29956542658856555,deep,4200,0.02517119061648916,0.5950962774731572,0,0
LAT38.5_LON-36.0,-0.3309669118180357,-0.3663934819917198,-0.2955403416443519,deep,4200,0.02970833061307861,0.11251691987209575,0,0
LAT49.7_LON-4.3,-0.34462331465496887,-0.352897419374508,-0.3363492099354297,shallow,60,1.9543429645395651,0.8033032798220763,1,0
LAT41.1_LON-44.1,-0.3463693802466101,-0.35960423090614846,-0.3331345295870718,deep,4500,0.02217908533804738,0.2976175983058757,0,0
LAT49.6_LON-0.3,-0.3440353486526858,-0.35396246747344273,-0.334108229831929,shallow,60,6.192353603587063,-0.42283233329678727,1,0
LAT49.5_LON-4.7,-0.3477689426518744,-0.35610178972737033,-0.33943609557637827,shallow,60,0.19295860223619996,1.110164584427857,1,0
LAT35.5_LON-30.3,-0.3465880049534363,-0.3526609984910471,-0.34051501141582546,deep,4200,0.0301925534504691,0.2286714401302138,0,0
LAT49.9_LON-3.5,-0.34726206932411535,-0.3524656220606314,-0.3420585165875993,shallow,60,1.2974121158291823,1.2060529267970008,1,0
LAT37.0_LON-32.7,-0.33273761755010034,-0.3797730252118636,-0.28570220988833706,deep,4200,0.055971121845650375,0.50923140450224,0,1
LAT54.6_LON4.5,-0.3468013507579774,-0.35256216116716166,-0.34104054034879294,shallow,95,0.07156421679999943,1.6649617826329601,1,0
LAT35.8_LON-36.8,-0.33580391406412136,-0.36711359960791234,-0.30449422852033037,deep,4200,0.028599936141363982,0.38265424593753805,0,1
LAT51.0_LON1.6,-0.3486922431000598,-0.35884593826971445,-0.33853854793040505,shallow,60,0.17566932786301487,0.9964216646832309,1,0
LAT54.5_LON2.7,-0.3467225835302894,-0.35340204320579655,-0.34004312385478214,shallow,95,0.023024376071526728,1.836426067369893,1,0
LAT52.2_LON4.3,-0.34419992408946765,-0.3547052442827719,-0.3336946038961633,shallow,95,5.7195869747135655,-0.47514973450512,1,0
LAT53.6_LON6.4,-0.3491514218698982,-0.35707840856793893,-0.3412244351718573,shallow,95,7.02283495537488,-0.4829396528512559,1,0
LAT57.8_LON5.3,-0.3446025181379925,-0.35299295264508745,-0.3362120836308973,shallow,95,0.02978950091530014,1.8294585300352164,1,0
LAT58.0_LON5.3,-0.3479483051087924,-0.356041510013905,-0.33985510020367987,shallow,95,2.009678718847137,1.3929073734151514,1,0
LAT56.2_LON7.3,-0.3438590739466275,-0.3544333072432812,-0.3332848406499736,shallow,95,1.1279649114778385,1.512441998503822,1,0
LAT50.2_LON1.1,-0.34632582564216735,-0.35672281002221173,-0.33592884126212286,shallow,60,0.5932877338168288,1.80553373090856,1,0
LAT56.5_LON7.2,-0.3437443905673378,-0.35277327294889044,-0.33471550818578505,shallow,95,0.13252031479242699,1.288637549489824,1,1
LAT49.2_LON-2.9,-0.3423621681662889,-0.35139299895605725,-0.3333313373765203,shallow,60,0.055741605818679166,1.9710394228494592,1,1
LAT48.7_LON-2.0,-0.34241100598225127,-0.35188859827491226,-0.33293341368959034,shallow,60,0.13134194592224552,2.066753920919949,1,0
LAT52.5_LON3.7,-0.3464595163708356,-0.352932011569875,-0.3399870211717962,shallow,95,0.1641403459716195,1.4142705601848096,1,0
LAT50.0_LON-0.4,-0.3441699256370784,-0.35078952118090995,-0.3375503300932469,shallow,60,1.588659557127835,1.5737601910288301,1,1
LAT54.1_LON3.9,-0.3379306249570328,-0.35080690843252854,-0.32505434148153706,shallow,95,0.013807348305475486,1.6146531491421088,1,0
LAT44.4_LON-44.5,-0.34416241486882443,-0.3564040102243488,-0.3319208195133004,deep,4500,0.014224395720337814,-0.0997878808695428,0,0
LAT55.4_LON6.9,-0.34883014098737475,-0.35601880938947755,-0.34164147258527217,shallow,95,0.01696459316429899,1.9236025473200984,1,0
LAT50.1_LON-4.4,-0.3455082233349429,-0.35744073044009744,-0.3335757162297885,shallow,60,3.6744956122903334,0.8495252559081605,1,0
LAT42.5_LON-36.8,-0.3454553905950486,-0.3644774159193038,-0.32643336527079336,deep,4500,0.05279708313119483,0.08655335800044822,0,0
LAT52.7_LON2.9,-0.34798785485997724,-0.3544764581706972,-0.341499251549257,shallow,95,0.009121862584136348,1.2765241571098542,1,0
LAT48.8_LON-2.0,-0.3433389098865187,-0.353467937928246,-0.33320988184479167,shallow,60,0.005583956997653272,1.5530076641284245,1,0
LAT50.7_LON-1.4,-0.3486487271580209,-0.3542583890668573,-0.34303906524918454,shallow,60,0.004265639330538138,1.3835400377797389,1,0
LAT51.1_LON-4.4,-0.3423621681662889,-0.35139299895605725,-0.3333313373765203,shallow,60,0.48723733447643547,1.5342704094397874,1,0
LAT53.6_LON5.9,-0.34343930009261037,-0.35238103651626596,-0.3344975636689548,shallow,95,0.11229771363551225,1.636702967931402,1,1
LAT37.9_LON-38.6,-0.33732036770171114,-0.3682056705412181,-0.3064350648622042,deep,4200,0.011985214969399156,0.08179966653991846,0,0
LAT49.9_LON-4.8,-0.3471590491397477,-0.35731712115628433,-0.3370009771232111,shallow,60,0.06709705120187681,1.415595732171421,1,1
LAT53.3_LON4.2,-0.34628941411910075,-0.3563334353979312,-0.3362453928402703,shallow,95,0.317647382352219,1.6180473447541273,1,0
LAT37.5_LON-32.6,-0.3337981175873644,-0.3702320110789508,-0.29736422409577795,deep,4200,0.009412956081758373,0.2733879157080151,0,0
LAT55.3_LON5.0,-0.3545473231908136,-0.37811275418009044,-0.33098189220153645,shallow,95,0.164221516273841,2.4826889520847844,1,0
LAT54.6_LON7.1,-0.3463938983069834,-0.35463810075642715,-0.33814969585754034,shallow,95,0.3125952307829136,1.7836383067141073,1,0
LAT49.9_LON-2.0,-0.3482806406855426,-0.35467380715613417,-0.34188747421495125,shallow,60,0.04438336145954283,1.7675782924606058,1,0
LAT49.9_LON-0.3,-0.34734025309468614,-0.3542287711418986,-0.34045173504747367,shallow,60,0.7743003067467712,1.1633861954540268,1,0
LAT55.4_LON3.5,-0.3444078131045675,-0.3506978321891217,-0.3381177940200129,shallow,95,0.17297671301001113,2.0165899294847467,1,0
LAT57.3_LON7.3,-0.34817798319481874,-0.35504932822596014,-0.34130663816367734,shallow,95,0.1286073464301617,1.5940860736233107,1,0
LAT57.5_LON6.5,-0.3465642599929415,-0.3529213330128004,-0.3402071869730827,shallow,95,0.04333934343441767,1.5854994271228497,1,0
LAT49.8_LON-2.2,-0.34387983166694075,-0.3520863179197909,-0.3356733454140905,shallow,60,0.1662171861181151,1.715262121101412,1,0
LAT53.3_LON6.1,-0.3451396766275412,-0.35904895175925683,-0.33123040149582567,shallow,95,0.013636610773216411,1.6849835318890778,1,0
LAT52.1_LON3.8,-0.3415509271373744,-0.3531052418182859,-0.3299966124564629,shallow,95,0.5020271233363851,1.8596604864088002,1,0
LAT54.3_LON5.5,-0.34728359017073085,-0.3524030815827696,-0.3421640987586922,shallow,95,0.8127750299997747,1.3285042554286468,1,0
LAT54.0_LON2.0,-0.34580200080238604,-0.3574862672658535,-0.3341177343389184,shallow,95,0.020141430854693203,1.6753104820811389,1,1
LAT55.8_LON6.4,-0.3474906936266512,-0.3522861489967076,-0.34269523825659476,shallow,95,0.3072435887881703,1.5546775668640551,1,0
LAT53.0_LON4.8,-0.3462041448422469,-0.35196632417884977,-0.3404419655056442,shallow,95,1.696529290828366,0.7842885963921741,1,0
LAT56.9_LON2.8,-0.34459008320979323,-0.3532266061078249,-0.33595356031176166,shallow,95,0.06101767546307836,1.9556828736175187,1,0
LAT55.3_LON6.8,-0.3467957073129088,-0.3520122348122197,-0.34157917981359803,shallow,95,0.28600775834145575,1.8452012593529517,1,0
LAT53.4_LON2.9,-0.3441849021492873,-0.3524503226842695,-0.335919481614305,shallow,95,0.034864044292114864,1.6815076120775163,1,0
LAT55.9_LON6.1,-0.34366858095442204,-0.3526135728398212,-0.3347235890690231,shallow,95,0.1241793664951805,2.206126577549881,1,0
LAT55.5_LON4.9,-0.3439726566270382,-0.3560811939430838,-0.3318641193109926,shallow,95,0.07975681937249623,1.6141415038391358,1,0
LAT57.8_LON6.6,-0.3340761174396753,-0.3594076019994793,-0.3087446328798712,shallow,95,0.4488913641166109,1.4633134689802372,1,0
LAT41.6_LON-36.2,-0.3413127264549769,-0.35166449541349576,-0.33096095749645826,deep,4500,0.020376544833541763,0.17271141759114156,0,0
LAT55.9_LON6.9,-0.34471931671422035,-0.3531053717222017,-0.336333261706239,shallow,95,0.019438887894086203,1.8901639090812192,1,1
LAT38.0_LON-38.9,-0.33717484697037037,-0.36985093773889505,-0.3044987562018458,deep,4200,0.008897944509042483,0.4406173756256284,0,0
LAT52.5_LON5.5,-0.34815933034627145,-0.35517524080111346,-0.3411434198914293,shallow,95,0.019010644575469186,1.6109854531408148,1,0
LAT35.7_LON-34.5,-0.34627630858481745,-0.3516336946022022,-0.34091892256743306,deep,4200,0.06507619057415469,0.5028409434926153,0,0
LAT52.5_LON2.3,-0.34646266163888617,-0.3524201350356112,-0.34050518824216114,shallow,95,0.1005951952359191,1.781258182732034,1,0
LAT50.4_LON-3.4,-0.34780068737941194,-0.35754142653104254,-0.33805994822778135,shallow,60,2.0315723086394395,1.049040632314581,1,1
LAT42.4_LON-43.6,-0.3441842708416707,-0.3534375005967334,-0.3349310410866081,deep,4500,0.010717278869180145,0.22566724664492138,0,0
LAT53.4_LON5.8,-0.3443361190317999,-0.3549433780643468,-0.3337288599992531,shallow,95,1.9018425728578698,1.549007548163263,1,1
LAT50.0_LON1.1,-0.3450935827356834,-0.35500113060913435,-0.3351860348622325,shallow,60,0.26881644812612426,1.9753248942092574,1,0
LAT41.5_LON-39.4,-0.34490347073960936,-0.35408596137845544,-0.3357209801007634,deep,4500,0.012592592748091264,0.5075274377552774,0,0
LAT38.8_LON-36.4,-0.33559972962450707,-0.36731228860022874,-0.30388717064878545,deep,4200,0.03624114045394214,0.038167466481446366,0,0
LAT37.9_LON-35.7,-0.346187170974526,-0.354366573403243,-0.338007768545809,deep,4200,0.009695652651564378,0.6236779536619786,0,0
LAT55.5_LON7.4,-0.34562034329585645,-0.35684539875950394,-0.3343952878322092,shallow,95,0.003924164266019993,1.9017496283765065,1,0
LAT52.3_LON5.3,-0.34474909658497577,-0.35467864568311175,-0.33481954748684,shallow,95,0.010826438930788402,1.5952078240929153,1,0
LAT53.9_LON3.5,-0.34818017461024414,-0.36076565398733135,-0.33559469523315705,shallow,95,0.004178871076439265,1.6391396691154596,1,0
LAT53.6_LON4.9,-0.3444531839038093,-0.35604342307883685,-0.33286294472878175,shallow,95,0.05028640171420486,1.566970894574811,1,0
LAT53.5_LON6.3,-0.34656495643375806,-0.3520115310528153,-0.34111838181470083,shallow,95,4.526475898263106,-0.22911134109204345,1,0
LAT56.3_LON7.2,-0.3436161456197068,-0.3528071432191321,-0.33442514802028167,shallow,95,0.044274201397934566,1.7084145681463176,1,1
LAT42.9_LON-43.7,-0.33641584587239803,-0.35837056003826095,-0.314461131706535,deep,4500,0.04490397098413605,0.02464003062549197,0,0
LAT55.8_LON5.4,-0.3447789431455029,-0.3555733242752585,-0.3339845620157473,shallow,95,0.008173009740926091,1.8006937797937266,1,0
LAT39.0_LON-37.7,-0.3345605008315488,-0.3700685902555955,-0.299052411407502,deep,4200,0.02055847826955553,-0.005480867683282658,0,1
LAT56.6_LON7.2,-0.3340761174396753,-0.3594076019994793,-0.3087446328798712,shallow,95,0.009169445175093792,1.563672418998437,1,0
LAT53.7_LON4.1,-0.34652652590882566,-0.3522785197207731,-0.3407745320968783,shallow,95,0.03360730409565054,2.069294200235124,1,0
LAT56.6_LON5.4,-0.3463668645732533,-0.35621733959414803,-0.3365163895523585,shallow,95,0.2721360335893908,1.8028920042031573,1,1
LAT38.5_LON-39.1,-0.344451155040917,-0.3552275139486725,-0.33367479613316126,deep,4200,0.01671268532981839,0.19192938771959153,0,0
LAT53.0_LON2.8,-0.3439115067177449,-0.35799966458519006,-0.32982334885029996,shallow,95,0.5925208144096324,1.601462634379687,1,0
LAT37.9_LON-38.6,-0.3330810650070684,-0.37945635683886575,-0.28670577317527096,deep,4200,0.030654384480350193,0.245052284552962,0,1
LAT57.3_LON2.7,-0.34568685324667975,-0.3531408876694929,-0.3382328188238666,shallow,95,0.03143529876724005,1.9591345242116633,1,0
